uid,slug,title,description_short,description_long,conditions,keywords,city,venue_name,first_begin,first_end,text_for_embedding,chunk_id,chunk_text
11745467,stage-diffuser-et-promouvoir-son-projet-artistique-musical,Stage - Diffuser et promouvoir son projet artistique musical,Adoptez la meilleure stratégie pour développer votre projet musical !,"**Stage - Diffuser et promouvoir son projet artistique musical**  
Adoptez la meilleure stratégie pour développer votre projet musical ! Une semaine intensive pour appréhender les enjeux du métier et atteindre vos objectifs avec l’aide de professionnels de la musique (managers, éditeurs, programmateurs, tourneurs, attachés de presse).  
**Finalités**  
Analyser et expertiser les multiples dimensions des secteurs professionnels et de l’économie de la musique. Appréhender les enjeux d’un développement et d’une stratégie adaptée aux caractéristiques de son projet.  
**Description du programme**  
Un stage d’une semaine pour comprendre le métier et construire une stratégie de développement professionnel adaptée à son projet artistique.  
**Objectifs pédagogiques (être capable de)**  
Identifier le public cible de son projet et les différents réseaux de diffusion de la musique en lien avec l’esthétique et la démarche artistique de son projet ▪ Identifier et solliciter les différents dispositifs d’aides à la création artistique et à la diffusion pour développer son projet ▪ Mettre en place une stratégie de prospection pour développer son projet et ses réseaux ▪ « Utiliser et enrichir ses techniques de communication permettant de « »pitcher » », convaincre et négocier afin de promouvoir son projet artistique ou culturel »  
**Intervenants**  
Emma Raynaud, David Barat, Aurélie Thuot  
**Public visé**  
Chanteur.euse.s, Musicien.ne.s, Compositeur.rice.s, Parolier.ière.s, Auteur.e.s  
**Pré-requis**  
Avoir un projet artistique en cours de développement  
**Conditions d’accès**  
Sur dossier (lettre de motivation, bio et photo)  
**Date**  
Du 08/12/2025 au 12/12/2025  
**Horaires**  
40 heures sur 1 semaine(s) / du lundi au vendredi de 10h à 18h  
**Effectif**  
3 à 8 personnes  
**Lieu de la formation**  
ACP la Manufacture Chanson - 124 avenue de la République 75011 Paris  
**Coût de la formation**  
2000 € ttc (ou 1400 € ttc en accès individuel)","Sur dossier (lettre de motivation, bio et photo)",,Paris,La Manufacture Chanson,2025-12-08T10:00:00+01:00,2025-12-08T18:00:00+01:00,"Stage - Diffuser et promouvoir son projet artistique musical

Adoptez la meilleure stratégie pour développer votre projet musical !

**Stage - Diffuser et promouvoir son projet artistique musical**  
Adoptez la meilleure stratégie pour développer votre projet musical ! Une semaine intensive pour appréhender les enjeux du métier et atteindre vos objectifs avec l’aide de professionnels de la musique (managers, éditeurs, programmateurs, tourneurs, attachés de presse).  
**Finalités**  
Analyser et expertiser les multiples dimensions des secteurs professionnels et de l’économie de la musique. Appréhender les enjeux d’un développement et d’une stratégie adaptée aux caractéristiques de son projet.  
**Description du programme**  
Un stage d’une semaine pour comprendre le métier et construire une stratégie de développement professionnel adaptée à son projet artistique.  
**Objectifs pédagogiques (être capable de)**  
Identifier le public cible de son projet et les différents réseaux de diffusion de la musique en lien avec l’esthétique et la démarche artistique de son projet ▪ Identifier et solliciter les différents dispositifs d’aides à la création artistique et à la diffusion pour développer son projet ▪ Mettre en place une stratégie de prospection pour développer son projet et ses réseaux ▪ « Utiliser et enrichir ses techniques de communication permettant de « »pitcher » », convaincre et négocier afin de promouvoir son projet artistique ou culturel »  
**Intervenants**  
Emma Raynaud, David Barat, Aurélie Thuot  
**Public visé**  
Chanteur.euse.s, Musicien.ne.s, Compositeur.rice.s, Parolier.ière.s, Auteur.e.s  
**Pré-requis**  
Avoir un projet artistique en cours de développement  
**Conditions d’accès**  
Sur dossier (lettre de motivation, bio et photo)  
**Date**  
Du 08/12/2025 au 12/12/2025  
**Horaires**  
40 heures sur 1 semaine(s) / du lundi au vendredi de 10h à 18h  
**Effectif**  
3 à 8 personnes  
**Lieu de la formation**  
ACP la Manufacture Chanson - 124 avenue de la République 75011 Paris  
**Coût de la formation**  
2000 € ttc (ou 1400 € ttc en accès individuel)

Conditions : Sur dossier (lettre de motivation, bio et photo)",1,"ion de la musique en lien avec l’esthétique et la démarche artistique de son projet ▪ Identifier et solliciter les différents dispositifs d’aides à la création artistique et à la diffusion pour développer son projet ▪ Mettre en place une stratégie de prospection pour développer son projet et ses réseaux ▪ « Utiliser et enrichir ses techniques de communication permettant de « »pitcher » », convaincre et négocier afin de promouvoir son projet artistique ou culturel »  
**Intervenants**  
Emma Raynaud, David Barat, Aurélie Thuot  
**Public visé**  
Chanteur.euse.s, Musicien.ne.s, Compositeur.rice.s, Parolier.ière.s, Auteur.e.s  
**Pré-requis**  
Avoir un projet artistique en cours de développement  
**Conditions d’accès**  
Sur dossier (lettre de motivation, bio et photo)  
**Date**  
Du 08/12/2025 au 12/12/2025  
**Horaires**  
40 heures sur 1 semaine(s) / du lundi au vendredi de 10h à 18h  
**Effectif**  
3 à 8 personnes  
**Lieu de la formation**  
ACP la Manufacture Chanson - 124 avenue de la République 75011 Paris  
**Coût de la formation**  
2000 € ttc (ou 1400 € ttc en accès individuel)

Conditions : Sur dossier (lettre de motivation, bio et photo)"
11745467,stage-diffuser-et-promouvoir-son-projet-artistique-musical,Stage - Diffuser et promouvoir son projet artistique musical,Adoptez la meilleure stratégie pour développer votre projet musical !,"**Stage - Diffuser et promouvoir son projet artistique musical**  
Adoptez la meilleure stratégie pour développer votre projet musical ! Une semaine intensive pour appréhender les enjeux du métier et atteindre vos objectifs avec l’aide de professionnels de la musique (managers, éditeurs, programmateurs, tourneurs, attachés de presse).  
**Finalités**  
Analyser et expertiser les multiples dimensions des secteurs professionnels et de l’économie de la musique. Appréhender les enjeux d’un développement et d’une stratégie adaptée aux caractéristiques de son projet.  
**Description du programme**  
Un stage d’une semaine pour comprendre le métier et construire une stratégie de développement professionnel adaptée à son projet artistique.  
**Objectifs pédagogiques (être capable de)**  
Identifier le public cible de son projet et les différents réseaux de diffusion de la musique en lien avec l’esthétique et la démarche artistique de son projet ▪ Identifier et solliciter les différents dispositifs d’aides à la création artistique et à la diffusion pour développer son projet ▪ Mettre en place une stratégie de prospection pour développer son projet et ses réseaux ▪ « Utiliser et enrichir ses techniques de communication permettant de « »pitcher » », convaincre et négocier afin de promouvoir son projet artistique ou culturel »  
**Intervenants**  
Emma Raynaud, David Barat, Aurélie Thuot  
**Public visé**  
Chanteur.euse.s, Musicien.ne.s, Compositeur.rice.s, Parolier.ière.s, Auteur.e.s  
**Pré-requis**  
Avoir un projet artistique en cours de développement  
**Conditions d’accès**  
Sur dossier (lettre de motivation, bio et photo)  
**Date**  
Du 08/12/2025 au 12/12/2025  
**Horaires**  
40 heures sur 1 semaine(s) / du lundi au vendredi de 10h à 18h  
**Effectif**  
3 à 8 personnes  
**Lieu de la formation**  
ACP la Manufacture Chanson - 124 avenue de la République 75011 Paris  
**Coût de la formation**  
2000 € ttc (ou 1400 € ttc en accès individuel)","Sur dossier (lettre de motivation, bio et photo)",,Paris,La Manufacture Chanson,2025-12-08T10:00:00+01:00,2025-12-08T18:00:00+01:00,"Stage - Diffuser et promouvoir son projet artistique musical

Adoptez la meilleure stratégie pour développer votre projet musical !

**Stage - Diffuser et promouvoir son projet artistique musical**  
Adoptez la meilleure stratégie pour développer votre projet musical ! Une semaine intensive pour appréhender les enjeux du métier et atteindre vos objectifs avec l’aide de professionnels de la musique (managers, éditeurs, programmateurs, tourneurs, attachés de presse).  
**Finalités**  
Analyser et expertiser les multiples dimensions des secteurs professionnels et de l’économie de la musique. Appréhender les enjeux d’un développement et d’une stratégie adaptée aux caractéristiques de son projet.  
**Description du programme**  
Un stage d’une semaine pour comprendre le métier et construire une stratégie de développement professionnel adaptée à son projet artistique.  
**Objectifs pédagogiques (être capable de)**  
Identifier le public cible de son projet et les différents réseaux de diffusion de la musique en lien avec l’esthétique et la démarche artistique de son projet ▪ Identifier et solliciter les différents dispositifs d’aides à la création artistique et à la diffusion pour développer son projet ▪ Mettre en place une stratégie de prospection pour développer son projet et ses réseaux ▪ « Utiliser et enrichir ses techniques de communication permettant de « »pitcher » », convaincre et négocier afin de promouvoir son projet artistique ou culturel »  
**Intervenants**  
Emma Raynaud, David Barat, Aurélie Thuot  
**Public visé**  
Chanteur.euse.s, Musicien.ne.s, Compositeur.rice.s, Parolier.ière.s, Auteur.e.s  
**Pré-requis**  
Avoir un projet artistique en cours de développement  
**Conditions d’accès**  
Sur dossier (lettre de motivation, bio et photo)  
**Date**  
Du 08/12/2025 au 12/12/2025  
**Horaires**  
40 heures sur 1 semaine(s) / du lundi au vendredi de 10h à 18h  
**Effectif**  
3 à 8 personnes  
**Lieu de la formation**  
ACP la Manufacture Chanson - 124 avenue de la République 75011 Paris  
**Coût de la formation**  
2000 € ttc (ou 1400 € ttc en accès individuel)

Conditions : Sur dossier (lettre de motivation, bio et photo)",2,"ue de la République 75011 Paris  
**Coût de la formation**  
2000 € ttc (ou 1400 € ttc en accès individuel)

Conditions : Sur dossier (lettre de motivation, bio et photo)"
62718649,exposition-peintures-de-dominique-leonard,Exposition Peintures de Dominique Leonard,"Travaux personnels sur le thème de l’automobile et des paysages urbains sous différents supports, de l’acrylique à la peinture à l’huile en passant par l’aquarelle.","Depuis tout petit, je rêvais de dessiner, et étant aussi un grand fanatique de course automobile, j’ai réussi à cumuler ces deux passions en devenant styliste automobile et cela depuis plus de trente ans, chez PSA devenu Stellantis. En parallèle, j’ai toujours gardé une place prépondérante pour la peinture et l’aquarelle.  
Ma démarche s’apparente à une approche très figurative de la peinture, voire parfois hyperréaliste. Mais pas seulement ! Je suis tout d’abord attaché à l’émotion que me procure le dessin de base, et j’essaie de transcrire mes émotions du moment en les transformant en couleurs et formes plus ou mois réalistes et plus ou moins jetées. J’attache un soin particulier à provoquer une émotion, qu’elle soit retranscrite par une aquarelle, une acrylique ou plus récemment une peinture à l’huile.  
Je suis un vrai passionné, toujours prêt à en découdre avec la toile blanche !",Entrée libre,,Versailles,Carré à la Farine,2025-12-08T11:00:00+01:00,2025-12-08T18:00:00+01:00,"Exposition Peintures de Dominique Leonard

Travaux personnels sur le thème de l’automobile et des paysages urbains sous différents supports, de l’acrylique à la peinture à l’huile en passant par l’aquarelle.

Depuis tout petit, je rêvais de dessiner, et étant aussi un grand fanatique de course automobile, j’ai réussi à cumuler ces deux passions en devenant styliste automobile et cela depuis plus de trente ans, chez PSA devenu Stellantis. En parallèle, j’ai toujours gardé une place prépondérante pour la peinture et l’aquarelle.  
Ma démarche s’apparente à une approche très figurative de la peinture, voire parfois hyperréaliste. Mais pas seulement ! Je suis tout d’abord attaché à l’émotion que me procure le dessin de base, et j’essaie de transcrire mes émotions du moment en les transformant en couleurs et formes plus ou mois réalistes et plus ou moins jetées. J’attache un soin particulier à provoquer une émotion, qu’elle soit retranscrite par une aquarelle, une acrylique ou plus récemment une peinture à l’huile.  
Je suis un vrai passionné, toujours prêt à en découdre avec la toile blanche !

Conditions : Entrée libre",0,"Exposition Peintures de Dominique Leonard

Travaux personnels sur le thème de l’automobile et des paysages urbains sous différents supports, de l’acrylique à la peinture à l’huile en passant par l’aquarelle.

Depuis tout petit, je rêvais de dessiner, et étant aussi un grand fanatique de course automobile, j’ai réussi à cumuler ces deux passions en devenant styliste automobile et cela depuis plus de trente ans, chez PSA devenu Stellantis. En parallèle, j’ai toujours gardé une place prépondérante pour la peinture et l’aquarelle.  
Ma démarche s’apparente à une approche très figurative de la peinture, voire parfois hyperréaliste. Mais pas seulement ! Je suis tout d’abord attaché à l’émotion que me procure le dessin de base, et j’essaie de transcrire mes émotions du moment en les transformant en couleurs et formes plus ou mois réalistes et plus ou moins jetées. J’attache un soin particulier à provoquer une émotion, qu’elle soit retranscrite par une aquarelle, une acrylique ou plus récemment une peinture à l’huile.  
Je suis un vrai passionné, toujours prêt à en découdre avec la toile blanche !

Conditions : Entrée libre"
62718649,exposition-peintures-de-dominique-leonard,Exposition Peintures de Dominique Leonard,"Travaux personnels sur le thème de l’automobile et des paysages urbains sous différents supports, de l’acrylique à la peinture à l’huile en passant par l’aquarelle.","Depuis tout petit, je rêvais de dessiner, et étant aussi un grand fanatique de course automobile, j’ai réussi à cumuler ces deux passions en devenant styliste automobile et cela depuis plus de trente ans, chez PSA devenu Stellantis. En parallèle, j’ai toujours gardé une place prépondérante pour la peinture et l’aquarelle.  
Ma démarche s’apparente à une approche très figurative de la peinture, voire parfois hyperréaliste. Mais pas seulement ! Je suis tout d’abord attaché à l’émotion que me procure le dessin de base, et j’essaie de transcrire mes émotions du moment en les transformant en couleurs et formes plus ou mois réalistes et plus ou moins jetées. J’attache un soin particulier à provoquer une émotion, qu’elle soit retranscrite par une aquarelle, une acrylique ou plus récemment une peinture à l’huile.  
Je suis un vrai passionné, toujours prêt à en découdre avec la toile blanche !",Entrée libre,,Versailles,Carré à la Farine,2025-12-08T11:00:00+01:00,2025-12-08T18:00:00+01:00,"Exposition Peintures de Dominique Leonard

Travaux personnels sur le thème de l’automobile et des paysages urbains sous différents supports, de l’acrylique à la peinture à l’huile en passant par l’aquarelle.

Depuis tout petit, je rêvais de dessiner, et étant aussi un grand fanatique de course automobile, j’ai réussi à cumuler ces deux passions en devenant styliste automobile et cela depuis plus de trente ans, chez PSA devenu Stellantis. En parallèle, j’ai toujours gardé une place prépondérante pour la peinture et l’aquarelle.  
Ma démarche s’apparente à une approche très figurative de la peinture, voire parfois hyperréaliste. Mais pas seulement ! Je suis tout d’abord attaché à l’émotion que me procure le dessin de base, et j’essaie de transcrire mes émotions du moment en les transformant en couleurs et formes plus ou mois réalistes et plus ou moins jetées. J’attache un soin particulier à provoquer une émotion, qu’elle soit retranscrite par une aquarelle, une acrylique ou plus récemment une peinture à l’huile.  
Je suis un vrai passionné, toujours prêt à en découdre avec la toile blanche !

Conditions : Entrée libre",1,"t une peinture à l’huile.  
Je suis un vrai passionné, toujours prêt à en découdre avec la toile blanche !

Conditions : Entrée libre"
46626425,les-femmes-de-pouvoir-et-les-arts-de-la-renaissance-au-second-empire-6618696,Les femmes de pouvoir et les arts - de la Renaissance au second Empire,"Marie-Antoinette, ou comment concilier vie de cour et intimité.","Par Paul Stouder, agrégé d'histoire-géographie, inspecteur d'académie honoraire.","Sur inscription. Cycle de 6 conférences
Tarif B Versaillais : 105.74 € - Non Versaillais : 132.17 €",,Versailles,Université Ouverte de Versailles,2025-12-08T14:30:00+01:00,2025-12-08T16:00:00+01:00,"Les femmes de pouvoir et les arts - de la Renaissance au second Empire

Marie-Antoinette, ou comment concilier vie de cour et intimité.

Par Paul Stouder, agrégé d'histoire-géographie, inspecteur d'académie honoraire.

Conditions : Sur inscription. Cycle de 6 conférences
Tarif B Versaillais : 105.74 € - Non Versaillais : 132.17 €",0,"Les femmes de pouvoir et les arts - de la Renaissance au second Empire

Marie-Antoinette, ou comment concilier vie de cour et intimité.

Par Paul Stouder, agrégé d'histoire-géographie, inspecteur d'académie honoraire.

Conditions : Sur inscription. Cycle de 6 conférences
Tarif B Versaillais : 105.74 € - Non Versaillais : 132.17 €"
69492884,leconomie-en-question-9182234,L'économie en question,"L'endettement public, quelles perspectives ?","Par Eric Vasseur, Maître de conférences en économie à l'Université de Picardie Jules Verne.","Sur inscription. Cycle de 6 conférences
Tarif B Versaillais : 105,74 € - Non Versaillais : 132,17 €",,Versailles,Université Ouverte de Versailles,2025-12-08T16:30:00+01:00,2025-12-08T18:00:00+01:00,"L'économie en question

L'endettement public, quelles perspectives ?

Par Eric Vasseur, Maître de conférences en économie à l'Université de Picardie Jules Verne.

Conditions : Sur inscription. Cycle de 6 conférences
Tarif B Versaillais : 105,74 € - Non Versaillais : 132,17 €",0,"L'économie en question

L'endettement public, quelles perspectives ?

Par Eric Vasseur, Maître de conférences en économie à l'Université de Picardie Jules Verne.

Conditions : Sur inscription. Cycle de 6 conférences
Tarif B Versaillais : 105,74 € - Non Versaillais : 132,17 €"
96251887,geopolitique-mode-demploi-1385135,Conférence en ligne - Géopolitique - Mode d'emploi,Les facteurs contraignants : la démographie.,"Par Manlio Graziano, enseignant à Sciences Po Paris, à Sorbonne Université et au Geneva Institute of Geopolitical Studies.","Sur inscription. Tarif pour le cycle entier : 79,80 €",,Versailles,Université Ouverte de Versailles,2025-12-08T18:00:00+01:00,2025-12-08T19:00:00+01:00,"Conférence en ligne - Géopolitique - Mode d'emploi

Les facteurs contraignants : la démographie.

Par Manlio Graziano, enseignant à Sciences Po Paris, à Sorbonne Université et au Geneva Institute of Geopolitical Studies.

Conditions : Sur inscription. Tarif pour le cycle entier : 79,80 €",0,"Conférence en ligne - Géopolitique - Mode d'emploi

Les facteurs contraignants : la démographie.

Par Manlio Graziano, enseignant à Sciences Po Paris, à Sorbonne Université et au Geneva Institute of Geopolitical Studies.

Conditions : Sur inscription. Tarif pour le cycle entier : 79,80 €"
67243574,bulle-baroque-162655,#Bulle baroque,150 ans du Conservatoire,"Passionnés par les questions d’interprétation et confrontés à celles de la fidélité aux références historiques – grâce aux partitions originales, traités d’époque et copies d’instruments anciens – les étudiants en musiques anciennes présentent le fruit de leurs recherches.  
Coordination | Blandine Rannou.

_En décembre 1875, le violoniste Emile Cousin (1847-1906) récemment installé à Versailles fonde une société de musique de chambre privée. Rapidement, il songe à créer une école pour compléter les pupitres de son orchestre. Intéressée par le projet, la municipalité décide d’ouvrir une école de musique le 2 décembre 1878 au 1 avenue de Paris. 147 élèves profitent des enseignements de professeurs en violon, alto, violoncelle, contrebasse, instruments à vent et solfège. En 1883, l’École est transférée au 11 rue de Jouvencel et prend le titre de Conservatoire. Grâce aux trésors des archives communales et de la partothèque du Conservatoire, une brochure est réalisée pour l’occasion. Elle retrace les grandes étapes de l’évolution de l’établissement depuis sa création et livre des portraits des compositeurs et artistes qui l’ont dirigé… sans oublier nombre d’anecdotes réjouissantes !_  
_Pour cet anniversaire du Conservatoire, élèves, étudiants, professeurs et invités donnent une série de concerts et rencontres célébrant les artistes et compositeurs ayant marqué son histoire._",Entrée libre dans la limite des places disponibles,,Versailles,Conservatoire à rayonnement régional de Versailles Grand Parc - salle Rameau,2025-12-08T19:00:00+01:00,2025-12-08T20:30:00+01:00,"#Bulle baroque

150 ans du Conservatoire

Passionnés par les questions d’interprétation et confrontés à celles de la fidélité aux références historiques – grâce aux partitions originales, traités d’époque et copies d’instruments anciens – les étudiants en musiques anciennes présentent le fruit de leurs recherches.  
Coordination | Blandine Rannou.

_En décembre 1875, le violoniste Emile Cousin (1847-1906) récemment installé à Versailles fonde une société de musique de chambre privée. Rapidement, il songe à créer une école pour compléter les pupitres de son orchestre. Intéressée par le projet, la municipalité décide d’ouvrir une école de musique le 2 décembre 1878 au 1 avenue de Paris. 147 élèves profitent des enseignements de professeurs en violon, alto, violoncelle, contrebasse, instruments à vent et solfège. En 1883, l’École est transférée au 11 rue de Jouvencel et prend le titre de Conservatoire. Grâce aux trésors des archives communales et de la partothèque du Conservatoire, une brochure est réalisée pour l’occasion. Elle retrace les grandes étapes de l’évolution de l’établissement depuis sa création et livre des portraits des compositeurs et artistes qui l’ont dirigé… sans oublier nombre d’anecdotes réjouissantes !_  
_Pour cet anniversaire du Conservatoire, élèves, étudiants, professeurs et invités donnent une série de concerts et rencontres célébrant les artistes et compositeurs ayant marqué son histoire._

Conditions : Entrée libre dans la limite des places disponibles",0,"#Bulle baroque

150 ans du Conservatoire

Passionnés par les questions d’interprétation et confrontés à celles de la fidélité aux références historiques – grâce aux partitions originales, traités d’époque et copies d’instruments anciens – les étudiants en musiques anciennes présentent le fruit de leurs recherches.  
Coordination | Blandine Rannou.

_En décembre 1875, le violoniste Emile Cousin (1847-1906) récemment installé à Versailles fonde une société de musique de chambre privée. Rapidement, il songe à créer une école pour compléter les pupitres de son orchestre. Intéressée par le projet, la municipalité décide d’ouvrir une école de musique le 2 décembre 1878 au 1 avenue de Paris. 147 élèves profitent des enseignements de professeurs en violon, alto, violoncelle, contrebasse, instruments à vent et solfège. En 1883, l’École est transférée au 11 rue de Jouvencel et prend le titre de Conservatoire. Grâce aux trésors des archives communales et de la partothèque du Conservatoire, une brochure est réalisée pour l’occasion. Elle retrace les grandes étapes de l’évolution de l’établissement depuis sa création et livre des portraits des compositeurs et artistes qui l’ont dirigé… sans oub"
67243574,bulle-baroque-162655,#Bulle baroque,150 ans du Conservatoire,"Passionnés par les questions d’interprétation et confrontés à celles de la fidélité aux références historiques – grâce aux partitions originales, traités d’époque et copies d’instruments anciens – les étudiants en musiques anciennes présentent le fruit de leurs recherches.  
Coordination | Blandine Rannou.

_En décembre 1875, le violoniste Emile Cousin (1847-1906) récemment installé à Versailles fonde une société de musique de chambre privée. Rapidement, il songe à créer une école pour compléter les pupitres de son orchestre. Intéressée par le projet, la municipalité décide d’ouvrir une école de musique le 2 décembre 1878 au 1 avenue de Paris. 147 élèves profitent des enseignements de professeurs en violon, alto, violoncelle, contrebasse, instruments à vent et solfège. En 1883, l’École est transférée au 11 rue de Jouvencel et prend le titre de Conservatoire. Grâce aux trésors des archives communales et de la partothèque du Conservatoire, une brochure est réalisée pour l’occasion. Elle retrace les grandes étapes de l’évolution de l’établissement depuis sa création et livre des portraits des compositeurs et artistes qui l’ont dirigé… sans oublier nombre d’anecdotes réjouissantes !_  
_Pour cet anniversaire du Conservatoire, élèves, étudiants, professeurs et invités donnent une série de concerts et rencontres célébrant les artistes et compositeurs ayant marqué son histoire._",Entrée libre dans la limite des places disponibles,,Versailles,Conservatoire à rayonnement régional de Versailles Grand Parc - salle Rameau,2025-12-08T19:00:00+01:00,2025-12-08T20:30:00+01:00,"#Bulle baroque

150 ans du Conservatoire

Passionnés par les questions d’interprétation et confrontés à celles de la fidélité aux références historiques – grâce aux partitions originales, traités d’époque et copies d’instruments anciens – les étudiants en musiques anciennes présentent le fruit de leurs recherches.  
Coordination | Blandine Rannou.

_En décembre 1875, le violoniste Emile Cousin (1847-1906) récemment installé à Versailles fonde une société de musique de chambre privée. Rapidement, il songe à créer une école pour compléter les pupitres de son orchestre. Intéressée par le projet, la municipalité décide d’ouvrir une école de musique le 2 décembre 1878 au 1 avenue de Paris. 147 élèves profitent des enseignements de professeurs en violon, alto, violoncelle, contrebasse, instruments à vent et solfège. En 1883, l’École est transférée au 11 rue de Jouvencel et prend le titre de Conservatoire. Grâce aux trésors des archives communales et de la partothèque du Conservatoire, une brochure est réalisée pour l’occasion. Elle retrace les grandes étapes de l’évolution de l’établissement depuis sa création et livre des portraits des compositeurs et artistes qui l’ont dirigé… sans oublier nombre d’anecdotes réjouissantes !_  
_Pour cet anniversaire du Conservatoire, élèves, étudiants, professeurs et invités donnent une série de concerts et rencontres célébrant les artistes et compositeurs ayant marqué son histoire._

Conditions : Entrée libre dans la limite des places disponibles",1,"ochure est réalisée pour l’occasion. Elle retrace les grandes étapes de l’évolution de l’établissement depuis sa création et livre des portraits des compositeurs et artistes qui l’ont dirigé… sans oublier nombre d’anecdotes réjouissantes !_  
_Pour cet anniversaire du Conservatoire, élèves, étudiants, professeurs et invités donnent une série de concerts et rencontres célébrant les artistes et compositeurs ayant marqué son histoire._

Conditions : Entrée libre dans la limite des places disponibles"
3724803,if-music-be-the-food-of-love,If Music Be the Food of Love / Sonnets et chansons de Shakespeare,"Découvrez un spectacle poétique et musical sur des textes de Shakespeare parlés ou chantés, accompagnés à l’accordéon et à la musique électro-acoustique.","Une sélection de 30 sonnets de Shakespeare, œuvre emblématique et intime de l’auteur publiée pour la première fois en 1609. Ils sont interprétés dans la traduction de Jean-Michel Déprats, selon qui les Sonnets sont faits pour être dits et entendus : « C’est le même Shakespeare qui écrit Hamlet et les Sonnets. Un rythme emporte et soutient les poèmes et les pièces de théâtre, où l’on entend et reconnaît une même voix. »  
Nous sommes au cœur de l’expression la plus large du poète anglais, plus que jamais visionnaire de notre monde contemporain. Ce voyage poétique et théâtral est aussi ponctué par un florilège de chansons sélectionnées au sein de nombreuses pièces de Shakespeare et mises en musique par de grands compositeurs.  
Mise en scène Alexandre Martin-Varroy.",Catégorie B : série 1 : 32 € / série 2 : 27 € - adhérents série 1 : 27 € / série 2 : 21 € - jeunes : 15 €,,Versailles,Théâtre Montansier,2025-12-08T20:30:00+01:00,2025-12-08T21:45:00+01:00,"If Music Be the Food of Love / Sonnets et chansons de Shakespeare

Découvrez un spectacle poétique et musical sur des textes de Shakespeare parlés ou chantés, accompagnés à l’accordéon et à la musique électro-acoustique.

Une sélection de 30 sonnets de Shakespeare, œuvre emblématique et intime de l’auteur publiée pour la première fois en 1609. Ils sont interprétés dans la traduction de Jean-Michel Déprats, selon qui les Sonnets sont faits pour être dits et entendus : « C’est le même Shakespeare qui écrit Hamlet et les Sonnets. Un rythme emporte et soutient les poèmes et les pièces de théâtre, où l’on entend et reconnaît une même voix. »  
Nous sommes au cœur de l’expression la plus large du poète anglais, plus que jamais visionnaire de notre monde contemporain. Ce voyage poétique et théâtral est aussi ponctué par un florilège de chansons sélectionnées au sein de nombreuses pièces de Shakespeare et mises en musique par de grands compositeurs.  
Mise en scène Alexandre Martin-Varroy.

Conditions : Catégorie B : série 1 : 32 € / série 2 : 27 € - adhérents série 1 : 27 € / série 2 : 21 € - jeunes : 15 €",0,"If Music Be the Food of Love / Sonnets et chansons de Shakespeare

Découvrez un spectacle poétique et musical sur des textes de Shakespeare parlés ou chantés, accompagnés à l’accordéon et à la musique électro-acoustique.

Une sélection de 30 sonnets de Shakespeare, œuvre emblématique et intime de l’auteur publiée pour la première fois en 1609. Ils sont interprétés dans la traduction de Jean-Michel Déprats, selon qui les Sonnets sont faits pour être dits et entendus : « C’est le même Shakespeare qui écrit Hamlet et les Sonnets. Un rythme emporte et soutient les poèmes et les pièces de théâtre, où l’on entend et reconnaît une même voix. »  
Nous sommes au cœur de l’expression la plus large du poète anglais, plus que jamais visionnaire de notre monde contemporain. Ce voyage poétique et théâtral est aussi ponctué par un florilège de chansons sélectionnées au sein de nombreuses pièces de Shakespeare et mises en musique par de grands compositeurs.  
Mise en scène Alexandre Martin-Varroy.

Conditions : Catégorie B : série 1 : 32 € / série 2 : 27 € - adhérents série 1 : 27 € / série 2 : 21 € - jeunes : 15 €"
